org_id,total_mentions,avg_prominence,sum_prominence,prominence_rate,unique_policy_areas,most_common_policy,CATEGORY,LOCATION,FOUNDED,MSHIP_STATUS11,LOBBYING11,ABBREVCAT
4071,11,0.36363636363636365,4,0.36363636363636365,0,,(303) Professional association,IL,1911,(2) Association of individuals,80.0,(3) Occupational associations
4074,15,0.4666666666666667,7,0.4666666666666667,4,700.0,(501) Farm - Commodity specific,MO,1920,(2) Association of individuals,255.0,(16) Other
4079,7,0.0,0,0.0,1,1200.0,(204) Trade associations,IL,1970,(3) Association of institutions,60.0,(2) Trade and other business associations
4082,1,0.0,0,0.0,1,100.0,(702) Other health,DC,1993,(5) Mixed,0.0,(6) Health
4092,13,0.46153846153846156,6,0.46153846153846156,0,,(303) Professional association,MD,1902,(2) Association of individuals,493.0039978,(3) Occupational associations
4125,1,0.0,0,0.0,0,,(1802) Particular illness,XX,1989,(5) Mixed,60.0,(16) Other
4212,13,0.3076923076923077,4,0.3076923076923077,1,700.0,(1405) Native Americans,AK,1972,(3) Association of institutions,405.0,(8) Identity groups
4213,1,0.0,0,0.0,0,,(2101) Arts-cultural,DC,1950,(1) Institution,0.0,(16) Other
4239,20,0.45,9,0.45,0,,(1802) Particular illness,DC,1948,(2) Association of individuals,1192.144043,(16) Other
4272,4,1.0,4,1.0,0,,(1901) Social welfare or poor,IL,1991,(3) Association of institutions,69.0,(13) Social welfare or poor
4300,8,0.0,0,0.0,1,100.0,(204) Trade associations,NJ,1906,(3) Association of institutions,70.0,(2) Trade and other business associations
4311,30,0.0,0,0.0,2,1600.0,(204) Trade associations,DC,1997,(3) Association of institutions,320.0,(2) Trade and other business associations
4333,2,1.0,2,1.0,1,100.0,(204) Trade associations,DC,1995,(3) Association of institutions,0.0,(2) Trade and other business associations
4367,28,0.03571428571428571,1,0.03571428571428571,4,100.0,(804) Consortium of governments,DC,1942,(4) Government or association of governments,60.0,(14) State and local governments
4500,1,0.0,0,0.0,1,100.0,(1405) Native Americans,MI,1936,(4) Government or association of governments,190.0,(8) Identity groups
4584,7,0.14285714285714285,1,0.14285714285714285,1,100.0,(1501) Children or youth,PA,1904,(1) Institution,594.0849914,(16) Other
4618,3,0.3333333333333333,1,0.3333333333333333,1,1200.0,(204) Trade associations,SD,1984,(3) Association of institutions,150.0,(2) Trade and other business associations
4635,2,0.0,0,0.0,0,,(203) Cooperative,CA,1910,(2) Association of individuals,322.3669968,(16) Other
4686,602,0.02823920265780731,17,0.02823920265780731,5,100.0,(1501) Children or youth,TX,1910,(2) Association of individuals,380.0,(16) Other
4734,25,0.44,11,0.44,0,,(303) Professional association,NY,1940,(2) Association of individuals,3770.0,(3) Occupational associations
4765,1,1.0,1,1.0,0,,(204) Trade associations,IN,1987,(3) Association of institutions,225.0,(2) Trade and other business associations
4816,7,0.0,0,0.0,0,,(501) Farm - Commodity specific,CA,1987,(3) Association of institutions,0.0,(16) Other
4819,71,0.11267605633802817,8,0.11267605633802817,3,100.0,(804) Consortium of governments,CA,1956,(4) Government or association of governments,130.0,(14) State and local governments
4820,8,0.125,1,0.125,0,,(501) Farm - Commodity specific,CA,1974,(5) Mixed,160.0,(16) Other
4824,3,0.0,0,0.0,1,1000.0,(501) Farm - Commodity specific,CA,1922,(2) Association of individuals,140.0,(16) Other
4833,7,0.42857142857142855,3,0.42857142857142855,0,,(702) Other health,XX,1996,(1) Institution,190.0,(6) Health
4835,1,0.0,0,0.0,1,1600.0,(204) Trade associations,CA,1976,(3) Association of institutions,160.0,(2) Trade and other business associations
4843,9,0.3333333333333333,3,0.3333333333333333,1,800.0,(702) Other health,CA,1994,(3) Association of institutions,115.0,(6) Health
4844,45,0.06666666666666667,3,0.06666666666666667,2,100.0,(501) Farm - Commodity specific,CA,1952,(3) Association of institutions,0.0,(16) Other
4849,3,0.0,0,0.0,0,,(405) public sector Union - mixed,XX,1927,(2) Association of individuals,32.0,(4) Unions
4851,11,0.2727272727272727,3,0.2727272727272727,1,100.0,(804) Consortium of governments,CA,1894,(4) Government or association of governments,320.0,(14) State and local governments
4862,12,0.0,0,0.0,2,1200.0,(501) Farm - Commodity specific,CA,1955,(3) Association of institutions,160.0,(16) Other
4867,1,0.0,0,0.0,0,,(501) Farm - Commodity specific,CA,1987,(3) Association of institutions,160.0,(16) Other
4891,6,0.0,0,0.0,0,,(1112) Government reform,CO,NA  ,(2) Association of individuals,0.0,(7) Public interest
4893,90,0.34444444444444444,31,0.34444444444444444,0,,(1112) Government reform,NY,1995,(1) Institution,0.0,(7) Public interest
4964,19,0.21052631578947367,4,0.21052631578947367,2,1200.0,(2101) Arts-cultural,NY,1891,(1) Institution,160.0,(16) Other
4972,3,0.3333333333333333,1,0.3333333333333333,0,,(204) Trade associations,GA,1968,(3) Association of institutions,400.0,(2) Trade and other business associations
4984,37,0.08108108108108109,3,0.08108108108108109,2,100.0,(1501) Children or youth,WA,1966,(1) Institution,170.0,(16) Other
5028,5,0.2,1,0.2,0,,(606) Other educational,CA,1969,(1) Institution,0.0,(5) Education
5032,4,0.0,0,0.0,0,,(1903) Service providers,CA,1968,(1) Institution,92.0,(13) Social welfare or poor
5084,2,0.0,0,0.0,0,,(204) Trade associations,DC,1987,(3) Association of institutions,535.3219909,(2) Trade and other business associations
5116,9,0.1111111111111111,1,0.1111111111111111,0,,(204) Trade associations,NY,1943,(3) Association of institutions,210.0,(2) Trade and other business associations
5118,1,0.0,0,0.0,0,,(1405) Native Americans,XX,1939,(4) Government or association of governments,160.0,(8) Identity groups
5127,7,0.7142857142857143,5,0.7142857142857143,1,1500.0,(1102) Environmental,MD,1967,(1) Institution,551.1950073,(7) Public interest
5156,1,0.0,0,0.0,0,,(1802) Particular illness,FL,1987,(2) Association of individuals,160.0,(16) Other
5185,1,0.0,0,0.0,0,,(1405) Native Americans,MS,1945,(4) Government or association of governments,1260.0,(8) Identity groups
5186,31,0.16129032258064516,5,0.16129032258064516,5,1600.0,(1405) Native Americans,OK,1984,(4) Government or association of governments,720.0,(8) Identity groups
5200,5,0.0,0,0.0,0,,(1417) Interfaith,MN,1886,(3) Association of institutions,620.0,(8) Identity groups
5236,198,0.0,0,0.0,4,1600.0,(2401) Other,Al,1941,(3) Association of institutions,0.0,(16) Other
5375,12,0.4166666666666667,5,0.4166666666666667,1,2100.0,(2001) Recreational,TX,1977,(2) Association of individuals,240.0,(16) Other
5397,2,0.5,1,0.5,1,1200.0,(303) Professional association,PA,1991,(2) Association of individuals,120.0,(3) Occupational associations
5418,11,0.2727272727272727,3,0.2727272727272727,0,,(1405) Native Americans,AZ,1865,(4) Government or association of governments,300.0,(8) Identity groups
5474,2,1.0,2,1.0,0,,(205) Other business assocations,DC,1986,(3) Association of institutions,120.0,(2) Trade and other business associations
5478,23,0.9130434782608695,21,0.9130434782608695,2,100.0,(702) Other health,NY,1918,(1) Institution,0.0,(6) Health
5482,3,0.3333333333333333,1,0.3333333333333333,1,500.0,(606) Other educational,VA,1977,(1) Institution,577.3590088,(5) Education
5488,2,0.5,1,0.5,0,,(204) Trade associations,DC,1999,(3) Association of institutions,4712.5,(2) Trade and other business associations
5527,40,0.0,0,0.0,2,200.0,(1405) Native Americans,OR,1855,(4) Government or association of governments,357.5,(8) Identity groups
5528,9,0.0,0,0.0,0,,(1405) Native Americans,OR,1855,(4) Government or association of governments,30.0,(8) Identity groups
5529,35,0.0,0,0.0,0,,(1405) Native Americans,XX,1855,(4) Government or association of governments,110.0,(8) Identity groups
5589,1,0.0,0,0.0,0,,(1802) Particular illness,NY,1954,(1) Institution,170.0,(16) Other
5597,9,0.1111111111111111,1,0.1111111111111111,1,800.0,(1405) Native Americans,OR,1989,(4) Government or association of governments,75.0,(8) Identity groups
5614,5,0.2,1,0.2,0,,(205) Other business assocations,DC,1992,(3) Association of institutions,240.0,(2) Trade and other business associations
5666,2,1.0,2,1.0,0,,(302) Association of public employees,CA,1926,(2) Association of individuals,100.0,(3) Occupational associations
5668,22,0.18181818181818182,4,0.18181818181818182,2,100.0,(1501) Children or youth,NY,1972,(1) Institution,370.0,(16) Other
5683,7,0.5714285714285714,4,0.5714285714285714,0,,(1802) Particular illness,NY,1967,(2) Association of individuals,80.0,(16) Other
5735,6,0.0,0,0.0,0,,(2304) Other non-profit research,CA,1983,(1) Institution,50.0,(16) Other
5887,1,1.0,1,1.0,0,,(303) Professional association,DC,1979,(2) Association of individuals,80.0,(3) Occupational associations
5906,3,1.0,3,1.0,0,,(404) White collar union - private,CA,1959,(2) Association of individuals,600.0,(4) Unions
5986,10,0.4,4,0.4,0,,(1802) Particular illness,IL,1977,(1) Institution,80.0,(16) Other
6056,1,0.0,0,0.0,0,,(804) Consortium of governments,CO,1965,(4) Government or association of governments,0.0,(14) State and local governments
6128,1,0.0,0,0.0,0,,(305) Association of administrators and managers of nonprofits,VA,1998,(2) Association of individuals,81.02300262,(3) Occupational associations
6304,13,0.46153846153846156,6,0.46153846153846156,3,100.0,(502) Other Farm,CA,1985,(1) Institution,160.0,(16) Other
6325,3,1.0,3,1.0,1,100.0,(302) Association of public employees,NY,1981,(2) Association of individuals,300.0,(3) Occupational associations
6346,1,0.0,0,0.0,0,,(302) Association of public employees,NY,1922,(2) Association of individuals,150.0,(3) Occupational associations
6347,71,0.9014084507042254,64,0.9014084507042254,3,1200.0,(302) Association of public employees,NY,1978,(2) Association of individuals,124.5,(3) Occupational associations
6432,1,0.0,0,0.0,0,,(204) Trade associations,WA,1914,(3) Association of institutions,0.0,(2) Trade and other business associations
6451,2,0.0,0,0.0,0,,(501) Farm - Commodity specific,FL,1948,(2) Association of individuals,1101.8809814,(16) Other
6452,1,0.0,0,0.0,0,,(204) Trade associations,FL,1960,(3) Association of institutions,0.0,(2) Trade and other business associations
6465,2,0.5,1,0.5,0,,(502) Other Farm,FL,1940,(2) Association of individuals,0.0,(16) Other
6466,1,0.0,0,0.0,0,,(501) Farm - Commodity specific,FL,1943,(2) Association of individuals,,(16) Other
6472,1,0.0,0,0.0,0,,(501) Farm - Commodity specific,FL,1974,(2) Association of individuals,0.0,(16) Other
6481,12,0.08333333333333333,1,0.08333333333333333,2,100.0,(2101) Arts-cultural,DC,1932,(1) Institution,0.0,(16) Other
6500,14,0.21428571428571427,3,0.21428571428571427,1,1600.0,(2201) Charity-philanthropy,NY,1950,(1) Institution,0.0,(16) Other
6504,4,0.0,0,0.0,0,,(2101) Arts-cultural,DC,1968,(1) Institution,0.0,(16) Other
6509,3,0.0,0,0.0,0,,(1405) Native Americans,WI,1959,(2) Association of individuals,720.0,(8) Identity groups
6549,7,0.14285714285714285,1,0.14285714285714285,1,100.0,(1109) Multi-issue - conservative,DC,1990,(1) Institution,0.0,(7) Public interest
6559,1,0.0,0,0.0,1,100.0,(501) Farm - Commodity specific,DC,1994,(2) Association of individuals,0.0,(16) Other
6571,11,0.36363636363636365,4,0.36363636363636365,0,,(1802) Particular illness,DC,1996,(2) Association of individuals,0.0,(16) Other
6621,6,0.3333333333333333,2,0.3333333333333333,1,2100.0,(501) Farm - Commodity specific,NJ,1999,(2) Association of individuals,60.26399994,(16) Other
6631,1,0.0,0,0.0,1,1200.0,(204) Trade associations,OK,1921,(3) Association of institutions,470.0,(2) Trade and other business associations
6633,1,0.0,0,0.0,0,,(204) Trade associations,VA,1995,(3) Association of institutions,0.0,(2) Trade and other business associations
6636,6,0.0,0,0.0,0,,(804) Consortium of governments,CA,1997,(4) Government or association of governments,67.5,(14) State and local governments
6711,58,0.034482758620689655,2,0.034482758620689655,0,,(1405) Native Americans,AZ,1859,(2) Association of individuals,2100.0,(8) Identity groups
6744,3,0.6666666666666666,2,0.6666666666666666,2,700.0,(304) Other occupational associations,KS,1926,(2) Association of individuals,130.0,(3) Occupational associations
6763,3,0.0,0,0.0,2,2000.0,(1405) Native Americans,MI,1980,(2) Association of individuals,0.0,(8) Identity groups
6782,5,0.4,2,0.4,0,,(2101) Arts-cultural,OH,1996,(1) Institution,125.0,(16) Other
6792,6,0.5,3,0.5,1,100.0,(702) Other health,NY,1904,(3) Association of institutions,1850.0,(6) Health
6818,2,0.5,1,0.5,1,100.0,(203) Cooperative,WA,1947,(2) Association of individuals,440.0,(16) Other
6930,2,0.5,1,0.5,0,,(303) Professional association,VA,1956,(2) Association of individuals,180.0,(3) Occupational associations
6936,4,0.5,2,0.5,1,100.0,(702) Other health,NY,1925,(3) Association of institutions,1450.0,(6) Health
6952,11,0.2727272727272727,3,0.2727272727272727,2,100.0,(1115) single issue international PIG -other,XX,1881,(2) Association of individuals,58.02399826,(7) Public interest
6987,5,0.2,1,0.2,1,300.0,(606) Other educational,XX,1976,(3) Association of institutions,0.0,(5) Education
7001,18,0.1111111111111111,2,0.1111111111111111,4,100.0,(1403) Latinos,TX,1986,(3) Association of institutions,675.0,(8) Identity groups
7024,1,0.0,0,0.0,0,,(205) Other business assocations,KS,1923,(3) Association of institutions,0.0,(2) Trade and other business associations
7057,4,0.25,1,0.25,0,,(1903) Service providers,DC,1990,(1) Institution,0.0,(13) Social welfare or poor
7099,3,0.6666666666666666,2,0.6666666666666666,1,100.0,(1802) Particular illness,NY,1986,(1) Institution,150.0,(16) Other
7174,3,0.6666666666666666,2,0.6666666666666666,0,,(1802) Particular illness,MD,1980,(1) Institution,320.0,(16) Other
7176,1,1.0,1,1.0,0,,(1903) Service providers,PA,1975,(1) Institution,30.0,(13) Social welfare or poor
7192,14,0.35714285714285715,5,0.35714285714285715,1,1500.0,(204) Trade associations,TX,1974,(3) Association of institutions,80.0,(2) Trade and other business associations
7200,1,0.0,0,0.0,1,100.0,(205) Other business assocations,DC,1994,(3) Association of institutions,456.4120026,(2) Trade and other business associations
7202,31,0.0,0,0.0,1,500.0,(204) Trade associations,DC,1969,(3) Association of institutions,0.0,(2) Trade and other business associations
7203,1,0.0,0,0.0,0,,"(301) Association of business professionals, managers, executives, and administrators",DC,1980,(2) Association of individuals,0.0,(3) Occupational associations
7209,1,0.0,0,0.0,0,,(501) Farm - Commodity specific,FL,1931,(2) Association of individuals,0.0,(16) Other
7230,16,0.0625,1,0.0625,2,100.0,(204) Trade associations,OH,1931,(3) Association of institutions,120.0,(2) Trade and other business associations
7331,2,1.0,2,1.0,0,,(204) Trade associations,VA,1974,(3) Association of institutions,0.0,(2) Trade and other business associations
7357,2,0.5,1,0.5,0,,(204) Trade associations,IL,1938,(3) Association of institutions,40.0,(2) Trade and other business associations
7374,12,0.16666666666666666,2,0.16666666666666666,0,,(304) Other occupational associations,VA,1962,(2) Association of individuals,0.0,(3) Occupational associations
7387,2,0.0,0,0.0,0,,(303) Professional association,OR,1979,(2) Association of individuals,402.9580078,(3) Occupational associations
7392,16,0.0,0,0.0,1,400.0,(204) Trade associations,NY,1985,(3) Association of institutions,4420.0,(2) Trade and other business associations
7403,7,0.2857142857142857,2,0.2857142857142857,2,100.0,(204) Trade associations,IL,1891,(3) Association of institutions,160.0,(2) Trade and other business associations
7406,2,0.0,0,0.0,2,800.0,(204) Trade associations,NY,1996,(3) Association of institutions,0.0,(2) Trade and other business associations
7423,65,0.4307692307692308,28,0.4307692307692308,3,100.0,(1405) Native Americans,OR,1976,(3) Association of institutions,60.0,(8) Identity groups
7457,8,0.0,0,0.0,0,,(1405) Native Americans,XX,1613,(1) Institution,0.0,(8) Identity groups
7531,1,0.0,0,0.0,0,,(1405) Native Americans,NM,NA  ,(2) Association of individuals,1040.0,(8) Identity groups
7547,4,0.0,0,0.0,0,,(702) Other health,XX,1951,(1) Institution,0.0,(6) Health
7575,94,0.925531914893617,87,0.925531914893617,2,100.0,(702) Other health,CA,1993,(1) Institution,145.0,(6) Health
7615,5,0.4,2,0.4,0,,(1501) Children or youth,MI,1934,(1) Institution,,(16) Other
7700,47,0.02127659574468085,1,0.02127659574468085,1,800.0,(1405) Native Americans,AK,1972,(1) Institution,100.0,(8) Identity groups
7772,2,0.0,0,0.0,0,,(204) Trade associations,OH,NA  ,(3) Association of institutions,250.0,(2) Trade and other business associations
7797,18,0.05555555555555555,1,0.05555555555555555,0,,(1404) Asians,CA,1990,(2) Association of individuals,0.0,(8) Identity groups
7802,10,0.1,1,0.1,2,1600.0,(804) Consortium of governments,TX,NA  ,(4) Government or association of governments,1790.0,(14) State and local governments
7827,23,0.08695652173913043,2,0.08695652173913043,0,,(804) Consortium of governments,CA,1898,(4) Government or association of governments,160.0,(14) State and local governments
7829,5,0.4,2,0.4,0,,(1802) Particular illness,PA,1963,(5) Mixed,0.0,(16) Other
7873,1,0.0,0,0.0,0,,(2101) Arts-cultural,NJ,1993,(1) Institution,90.0,(16) Other
8042,2,0.0,0,0.0,0,,(204) Trade associations,ME,1967,(3) Association of institutions,0.0,(2) Trade and other business associations
8142,153,0.0392156862745098,6,0.0392156862745098,3,1600.0,(702) Other health,MA,1936,(3) Association of institutions,160.0,(6) Health
8155,215,0.0,0,0.0,1,500.0,(303) Professional association,PA,1973,(2) Association of individuals,400.0,(3) Occupational associations
8208,1,0.0,0,0.0,0,,(303) Professional association,DC,1898,(2) Association of individuals,40.0,(3) Occupational associations
8255,1,0.0,0,0.0,0,,(603) Educational institution - Private,GA,1987,(1) Institution,120.0,(5) Education
8281,1,0.0,0,0.0,0,,(1405) Native Americans,AK,1891,(4) Government or association of governments,120.0,(8) Identity groups
8465,2,0.5,1,0.5,1,100.0,(1102) Environmental,MT,1978,(2) Association of individuals,0.0,(7) Public interest
8495,30,0.03333333333333333,1,0.03333333333333333,5,1600.0,(1405) Native Americans,CA,NA  ,(4) Government or association of governments,560.0,(8) Identity groups
8508,3,0.0,0,0.0,0,,(2304) Other non-profit research,FL,1955,(1) Institution,10.0,(16) Other
8509,38,0.47368421052631576,18,0.47368421052631576,5,100.0,(1602) Women,TX,1980,(1) Institution,92.0,(8) Identity groups
8552,15,0.2,3,0.2,1,100.0,(1802) Particular illness,AZ,1950,(2) Association of individuals,1050.0,(16) Other
8555,6,0.5,3,0.5,0,,(2101) Arts-cultural,IL,1933,(1) Institution,510.0,(16) Other
8556,18,0.0,0,0.0,0,,(2101) Arts-cultural,MA,1830,(1) Institution,561.0,(16) Other
8557,4,0.5,2,0.5,1,1000.0,(2101) Arts-cultural,DC,1971,(5) Mixed,0.0,(16) Other
8566,6,0.16666666666666666,1,0.16666666666666666,1,300.0,(2101) Arts-cultural,CT,1929,(1) Institution,160.0,(16) Other
8578,8,0.0,0,0.0,0,,(204) Trade associations,XX,1901,(3) Association of institutions,650.0,(2) Trade and other business associations
8583,6,0.8333333333333334,5,0.8333333333333334,1,500.0,(2101) Arts-cultural,CA,1957,(1) Institution,160.0,(16) Other
8599,3,1.0,3,1.0,0,,(204) Trade associations,DC,1992,(3) Association of institutions,150.0,(2) Trade and other business associations
8601,4,0.5,2,0.5,0,,(1402) African-Americans,DC,1970,(2) Association of individuals,0.0,(8) Identity groups
8609,2,0.0,0,0.0,0,,(502) Other Farm,NY,NA  ,(2) Association of individuals,0.0,(16) Other
8617,9,0.5555555555555556,5,0.5555555555555556,2,100.0,(1502) Elderly,DC,1975,(5) Mixed,0.0,(8) Identity groups
8625,1,1.0,1,1.0,0,,(204) Trade associations,OH,1923,(3) Association of institutions,60.0,(2) Trade and other business associations
8635,1,0.0,0,0.0,1,1200.0,(204) Trade associations,DC,1948,(3) Association of institutions,0.0,(2) Trade and other business associations
8652,1,1.0,1,1.0,1,1500.0,(304) Other occupational associations,DC,1973,(2) Association of individuals,846.7719727,(3) Occupational associations
8671,6,0.6666666666666666,4,0.6666666666666666,0,,(303) Professional association,ME,1969,(2) Association of individuals,0.0,(3) Occupational associations
8677,4,0.75,3,0.75,1,1600.0,"(301) Association of business professionals, managers, executives, and administrators",VA,1980,(2) Association of individuals,0.0,(3) Occupational associations
8678,6,0.0,0,0.0,1,100.0,(204) Trade associations,CA,1948,(3) Association of institutions,0.0,(2) Trade and other business associations
8681,3,0.0,0,0.0,0,,(204) Trade associations,SD,1995,(3) Association of institutions,0.0,(2) Trade and other business associations
8685,2,1.0,2,1.0,1,1000.0,(501) Farm - Commodity specific,MN,1975,(2) Association of individuals,0.0,(16) Other
8692,16,0.375,6,0.375,2,1600.0,(401) Blue collar union - public,CA,1965,(2) Association of individuals,345.0,(4) Unions
8701,1,0.0,0,0.0,1,100.0,(1903) Service providers,MT,1976,(1) Institution,46.0,(13) Social welfare or poor
8702,3,1.0,3,1.0,1,100.0,(2304) Other non-profit research,NY,1989,(1) Institution,0.0,(16) Other
8715,12,0.0,0,0.0,0,,(1110) Civil liberties,XX,1994,(2) Association of individuals,0.0,(7) Public interest
8731,33,0.24242424242424243,8,0.24242424242424243,2,1600.0,(606) Other educational,OK,1995,(3) Association of institutions,200.0,(5) Education
8743,2,0.5,1,0.5,0,,(804) Consortium of governments,TX,1941,(5) Mixed,320.0,(5) Education
8744,1,0.0,0,0.0,1,100.0,(304) Other occupational associations,DC,1897,(2) Association of individuals,160.0,(3) Occupational associations
8752,1,1.0,1,1.0,0,,(302) Association of public employees,DC,1983,(2) Association of individuals,0.0,(3) Occupational associations
8766,5,0.4,2,0.4,2,100.0,(606) Other educational,MO,1920,(3) Association of institutions,80.0,(5) Education
8777,1,0.0,0,0.0,1,1700.0,(303) Professional association,OH,1948,(2) Association of individuals,790.0,(3) Occupational associations
8780,6,0.5,3,0.5,0,,(1802) Particular illness,NY,1948,(2) Association of individuals,340.0,(16) Other
8784,4,0.0,0,0.0,0,,(501) Farm - Commodity specific,CO,1987,(1) Institution,0.0,(16) Other
8787,14,0.42857142857142855,6,0.42857142857142855,0,,(1901) Social welfare or poor,DC,1931,(5) Mixed,0.0,(13) Social welfare or poor
8790,6,0.8333333333333334,5,0.8333333333333334,2,200.0,(1405) Native Americans,OR,1983,(5) Mixed,0.0,(8) Identity groups
8802,22,0.045454545454545456,1,0.045454545454545456,1,100.0,(2101) Arts-cultural,PA,1960,(2) Association of individuals,0.0,(16) Other
8805,28,0.07142857142857142,2,0.07142857142857142,2,300.0,(702) Other health,MN,1966,(1) Institution,716.3509827,(6) Health
8807,11,0.18181818181818182,2,0.18181818181818182,2,100.0,(501) Farm - Commodity specific,CA,1942,(3) Association of institutions,70.0,(16) Other
8811,2,0.5,1,0.5,1,500.0,(204) Trade associations,NY,1917,(3) Association of institutions,1340.0,(2) Trade and other business associations
8813,1,1.0,1,1.0,0,,(204) Trade associations,CA,1957,(3) Association of institutions,235.199997,(2) Trade and other business associations
8816,6,0.3333333333333333,2,0.3333333333333333,0,,(303) Professional association,NJ,1979,(2) Association of individuals,223.82400516,(3) Occupational associations
8818,1,0.0,0,0.0,1,1600.0,(204) Trade associations,MD,1980,(3) Association of institutions,10.5,(2) Trade and other business associations
8819,2,0.5,1,0.5,1,1000.0,(204) Trade associations,XX,1931,(3) Association of institutions,0.0,(2) Trade and other business associations
8820,7,0.2857142857142857,2,0.2857142857142857,0,,(702) Other health,VA,1984,(1) Institution,810.9550171,(6) Health
8827,4,0.25,1,0.25,0,,(501) Farm - Commodity specific,CO,1980,(2) Association of individuals,58.5,(16) Other
8831,3,0.6666666666666666,2,0.6666666666666666,0,,(1802) Particular illness,XX,1960,(1) Institution,797.0,(16) Other
8833,2,1.0,2,1.0,1,1600.0,(204) Trade associations,DC,1922,(3) Association of institutions,480.0,(2) Trade and other business associations
8836,1,0.0,0,0.0,0,,(1412) Protestant - evangelical,CA,1990,(3) Association of institutions,0.0,(8) Identity groups
8841,8,0.125,1,0.125,3,1600.0,(204) Trade associations,NE,1990,(3) Association of institutions,0.0,(2) Trade and other business associations
8842,10,0.4,4,0.4,1,100.0,(204) Trade associations,OK,1912,(3) Association of institutions,3886.363891,(2) Trade and other business associations
8847,1,0.0,0,0.0,0,,(204) Trade associations,CO,1967,(3) Association of institutions,0.0,(2) Trade and other business associations
8854,2,1.0,2,1.0,1,1000.0,(501) Farm - Commodity specific,ND,1981,(5) Mixed,60.0,(16) Other
8861,3,0.0,0,0.0,2,100.0,(2101) Arts-cultural,OH,1995,(1) Institution,270.0,(16) Other
8867,20,0.05,1,0.05,2,1900.0,(2101) Arts-cultural,VA,1978,(2) Association of individuals,0.0,(16) Other
8881,11,0.2727272727272727,3,0.2727272727272727,1,1200.0,(1302) Military Reserves,VA,1933,(2) Association of individuals,60.0,(16) Other
8983,1,0.0,0,0.0,0,,(303) Professional association,NY,1955,(2) Association of individuals,0.0,(3) Occupational associations
9067,2,0.0,0,0.0,1,1200.0,(204) Trade associations,DC,1972,(3) Association of institutions,0.0,(2) Trade and other business associations
9083,4,0.0,0,0.0,0,,(205) Other business assocations,VA,1997,(3) Association of institutions,0.0,(2) Trade and other business associations
9087,1,0.0,0,0.0,0,,(501) Farm - Commodity specific,NC,1902,(2) Association of individuals,0.0,(16) Other
9132,2,0.5,1,0.5,0,,(501) Farm - Commodity specific,WA,1947,(3) Association of institutions,0.0,(16) Other
9133,11,0.09090909090909091,1,0.09090909090909091,2,300.0,(1405) Native Americans,WA,1949,(4) Government or association of governments,0.0,(8) Identity groups
9167,1,1.0,1,1.0,0,,(302) Association of public employees,DC,1972,(2) Association of individuals,0.0,(3) Occupational associations
9231,1,1.0,1,1.0,0,,(303) Professional association,Ok,1951,(2) Association of individuals,0.0,(3) Occupational associations
9306,10,0.9,9,0.9,0,,(804) Consortium of governments,OR,1933,(4) Government or association of governments,85.0,(14) State and local governments
9310,37,0.16216216216216217,6,0.16216216216216217,1,1600.0,(204) Trade associations,XX,1988,(3) Association of institutions,125.35200119,(2) Trade and other business associations
9335,2,0.5,1,0.5,0,,(204) Trade associations,CA,1987,(3) Association of institutions,0.0,(2) Trade and other business associations
9339,22,0.3181818181818182,7,0.3181818181818182,1,1000.0,(304) Other occupational associations,MD,1982,(5) Mixed,1842.0230103,(3) Occupational associations
9363,9,0.0,0,0.0,2,100.0,(804) Consortium of governments,OR,1948,(4) Government or association of governments,16.0,(14) State and local governments
9376,1,0.0,0,0.0,0,,(205) Other business assocations,DC,1987,(3) Association of institutions,0.0,(2) Trade and other business associations
9464,3,0.0,0,0.0,1,100.0,(602) Educational institution - Public,LA,1988,(1) Institution,190.0,(5) Education
9476,1,0.0,0,0.0,0,,(205) Other business assocations,FL,1918,(3) Association of institutions,0.0,(2) Trade and other business associations
9500,3,0.0,0,0.0,1,100.0,(204) Trade associations,DC,1958,(3) Association of institutions,0.0,(2) Trade and other business associations
9544,22,0.0,0,0.0,1,1600.0,(205) Other business assocations,MI,1925,(3) Association of institutions,0.0,(2) Trade and other business associations
9557,1,1.0,1,1.0,1,1000.0,(1102) Environmental,VA,1973,(2) Association of individuals,160.0,(7) Public interest
9601,1,0.0,0,0.0,0,,(204) Trade associations,DC,1976,(3) Association of institutions,0.0,(2) Trade and other business associations
9622,1,1.0,1,1.0,0,,(1105) Single issue PIG - cons,CA,1996,(1) Institution,965.2909851,(7) Public interest
9697,7,0.0,0,0.0,1,300.0,(702) Other health,CA,1995,(3) Association of institutions,298.0,(6) Health
9704,4,0.25,1,0.25,0,,(204) Trade associations,DC,1949,(3) Association of institutions,330.0,(2) Trade and other business associations
9735,2,0.0,0,0.0,0,,(2101) Arts-cultural,RI,1928,(1) Institution,0.0,(16) Other
9762,22,0.045454545454545456,1,0.045454545454545456,2,1600.0,(205) Other business assocations,OR,1966,(3) Association of institutions,305.2080078,(2) Trade and other business associations
9778,1,1.0,1,1.0,0,,(204) Trade associations,Pu,1928,(3) Association of institutions,0.0,(2) Trade and other business associations
9865,38,0.34210526315789475,13,0.34210526315789475,4,100.0,(204) Trade associations,DC,1972,(3) Association of institutions,0.0,(2) Trade and other business associations
9867,3,0.3333333333333333,1,0.3333333333333333,0,,(204) Trade associations,DC,1973,(3) Association of institutions,10.0,(2) Trade and other business associations
9868,8,0.75,6,0.75,0,,(606) Other educational,DC,NA  ,(5) Mixed,0.0,(5) Education
