granuleId,packageId,text_src,n_cues,first_cue,n_members
CREC-2015-03-24-pt1-PgH1855-8,CREC-2015-03-24,parsed_text,1,The SPEAKER pro tempore.,1
CREC-2015-03-24-pt1-PgH1855-9,CREC-2015-03-24,parsed_text,0,,1
CREC-2015-03-24-pt1-PgH1856,CREC-2015-03-24,parsed_text,1,Ms. FOXX.,1
CREC-2015-03-24-pt1-PgH1856-2,CREC-2015-03-24,parsed_text,1,Ms. HAHN.,1
CREC-2015-03-24-pt1-PgH1856-4,CREC-2015-03-24,parsed_text,1,Mrs. CAROLYN B.,1
CREC-2015-03-24-pt1-PgH1856-3,CREC-2015-03-24,parsed_text,1,Mr. HILL.,1
CREC-2015-03-24-pt1-PgH1856-5,CREC-2015-03-24,parsed_text,1,Mr. WILSON of South Carolina. Mr.,1
CREC-2015-03-24-pt1-PgH1856-6,CREC-2015-03-24,parsed_text,1,Mr. GALLEGO.,1
CREC-2015-03-24-pt1-PgH1856-7,CREC-2015-03-24,parsed_text,1,Mr. GUINTA.,1
CREC-2015-03-24-pt1-PgH1857,CREC-2015-03-24,parsed_text,1,Mr. KILDEE.,1
CREC-2015-03-24-pt1-PgH1857-2,CREC-2015-03-24,parsed_text,1,Mr. THOMPSON of Pennsylvania. Mr.,1
CREC-2015-03-24-pt1-PgH1857-3,CREC-2015-03-24,parsed_text,1,Ms. BROWNLEY of California. Mr.,1
CREC-2015-03-24-pt1-PgH1857-4,CREC-2015-03-24,parsed_text,1,Mr. HARDY.,1
CREC-2015-03-24-pt1-PgH1857-5,CREC-2015-03-24,parsed_text,1,Mrs. DINGELL.,1
CREC-2015-03-24-pt1-PgH1857-6,CREC-2015-03-24,parsed_text,0,,1
CREC-2015-03-24-pt1-PgH1858,CREC-2015-03-24,parsed_text,1,Ms. TITUS.,1
CREC-2015-03-24-pt1-PgH1858-2,CREC-2015-03-24,parsed_text,1,Mr. RUPPERSBERGER.,1
CREC-2015-03-24-pt1-PgH1858-3,CREC-2015-03-24,parsed_text,0,,1
CREC-2015-03-24-pt1-PgH1869,CREC-2015-03-24,parsed_text,1,The SPEAKER pro tempore.,1
CREC-2015-03-24-pt1-PgH1858-4,CREC-2015-03-24,parsed_text,55,The SPEAKER pro tempore.,13
CREC-2015-03-24-pt1-PgH1870,CREC-2015-03-24,parsed_text,2,Ms. SLAUGHTER.,2
CREC-2015-03-24-pt1-PgH1895,CREC-2015-03-24,parsed_text,0,,1
CREC-2015-03-24-pt1-PgH1895-2,CREC-2015-03-24,parsed_text,11,The SPEAKER pro tempore.,4
CREC-2015-03-24-pt1-PgH1897,CREC-2015-03-24,parsed_text,0,,1
CREC-2015-03-24-pt1-PgH1897-2,CREC-2015-03-24,parsed_text,1,Ms. ROS-LEHTINEN.,1
CREC-2015-03-24-pt1-PgH1870-2,CREC-2015-03-24,parsed_text,109,The SPEAKER pro tempore.,36
CREC-2015-03-24-pt1-PgH1897-3,CREC-2015-03-24,parsed_text,1,Mr. JOHNSON of Georgia. Mr.,2
CREC-2015-03-24-pt1-PgH1897-4,CREC-2015-03-24,parsed_text,1,Mr. LOUDERMILK.,1
CREC-2015-03-24-pt1-PgH1898,CREC-2015-03-24,parsed_text,0,,1
CREC-2015-03-24-pt1-PgH1898-2,CREC-2015-03-24,parsed_text,0,,1
CREC-2015-03-24-pt1-PgH1900,CREC-2015-03-24,parsed_text,0,,1
CREC-2015-03-24-pt1-PgH1898-3,CREC-2015-03-24,parsed_text,0,,1
CREC-2015-03-24-pt1-PgH1900-2,CREC-2015-03-24,parsed_text,0,,1
CREC-2015-03-24-pt1-PgH1900-4,CREC-2015-03-24,parsed_text,0,,1
CREC-2015-03-24-pt1-PgH1900-3,CREC-2015-03-24,parsed_text,0,,1
CREC-2015-03-24-pt1-PgH1900-5,CREC-2015-03-24,parsed_text,0,,1
CREC-2015-03-24-pt1-PgH1900-7,CREC-2015-03-24,parsed_text,0,,1
CREC-2015-03-24-pt1-PgH1900-6,CREC-2015-03-24,parsed_text,0,,1
CREC-2015-03-24-pt1-PgH1900-8,CREC-2015-03-24,parsed_text,0,,1
CREC-2015-03-24-pt1-PgH1900-9,CREC-2015-03-24,parsed_text,0,,1
CREC-2015-03-24-pt1-PgH1900-10,CREC-2015-03-24,parsed_text,0,,1
CREC-2015-03-24-pt1-PgH1900-12,CREC-2015-03-24,parsed_text,0,,1
CREC-2015-03-24-pt1-PgH1900-11,CREC-2015-03-24,parsed_text,0,,1
CREC-2015-03-24-pt1-PgH1900-14,CREC-2015-03-24,parsed_text,0,,1
CREC-2015-03-24-pt1-PgH1900-16,CREC-2015-03-24,parsed_text,0,,1
CREC-2015-03-24-pt1-PgH1900-15,CREC-2015-03-24,parsed_text,0,,1
CREC-2015-03-24-pt1-PgH1900-13,CREC-2015-03-24,parsed_text,0,,1
CREC-2015-03-24-pt1-PgH1900-17,CREC-2015-03-24,parsed_text,0,,1
CREC-2015-03-24-pt1-PgH1901-2,CREC-2015-03-24,parsed_text,0,,1
CREC-2015-03-24-pt1-PgH1901,CREC-2015-03-24,parsed_text,0,,1
CREC-2015-03-24-pt1-PgH1901-3,CREC-2015-03-24,parsed_text,0,,1
CREC-2015-03-24-pt1-PgH1901-4,CREC-2015-03-24,parsed_text,0,,1
CREC-2015-03-24-pt1-PgH1901-5,CREC-2015-03-24,parsed_text,0,,1
CREC-2015-03-24-pt1-PgH1901-6,CREC-2015-03-24,parsed_text,0,,1
CREC-2015-03-24-pt1-PgH1901-7,CREC-2015-03-24,parsed_text,0,,1
CREC-2015-03-24-pt1-PgH1901-8,CREC-2015-03-24,parsed_text,0,,1
CREC-2015-03-24-pt1-PgH1901-9,CREC-2015-03-24,parsed_text,0,,1
CREC-2015-03-24-pt1-PgH1901-10,CREC-2015-03-24,parsed_text,0,,1
CREC-2015-03-24-pt1-PgH1901-11,CREC-2015-03-24,parsed_text,0,,1
CREC-2015-03-24-pt1-PgH1901-12,CREC-2015-03-24,parsed_text,0,,1
CREC-2015-03-24-pt1-PgH1901-13,CREC-2015-03-24,parsed_text,0,,1
CREC-2015-03-24-pt1-PgH1901-14,CREC-2015-03-24,parsed_text,0,,1
CREC-2015-03-24-pt1-PgH1901-15,CREC-2015-03-24,parsed_text,0,,1
CREC-2015-03-24-pt1-PgH1901-16,CREC-2015-03-24,parsed_text,0,,1
CREC-2015-03-24-pt1-PgH1901-17,CREC-2015-03-24,parsed_text,0,,1
CREC-2015-03-24-pt1-PgH1901-18,CREC-2015-03-24,parsed_text,0,,1
CREC-2015-03-24-pt1-PgH1901-19,CREC-2015-03-24,parsed_text,0,,1
CREC-2015-03-24-pt1-PgH1901-20,CREC-2015-03-24,parsed_text,0,,1
CREC-2015-03-24-pt1-PgH1901-21,CREC-2015-03-24,parsed_text,0,,1
CREC-2015-03-24-pt1-PgH1901-22,CREC-2015-03-24,parsed_text,0,,1
CREC-2015-03-24-pt1-PgH1901-23,CREC-2015-03-24,parsed_text,0,,1
CREC-2015-03-24-pt1-PgH1901-24,CREC-2015-03-24,parsed_text,0,,1
CREC-2015-03-24-pt1-PgH1901-25,CREC-2015-03-24,parsed_text,0,,1
CREC-2015-03-24-pt1-PgH1901-26,CREC-2015-03-24,parsed_text,0,,1
CREC-2015-03-24-pt1-PgH1901-27,CREC-2015-03-24,parsed_text,0,,1
CREC-2015-03-24-pt1-PgH1902,CREC-2015-03-24,parsed_text,0,,1
CREC-2015-03-24-pt1-PgS1739,CREC-2015-03-24,parsed_text,0,,1
CREC-2015-03-24-pt1-PgS-FrontMatter,CREC-2015-03-24,parsed_text,0,,1
CREC-2015-03-24-pt1-PgS1739-2,CREC-2015-03-24,parsed_text,0,,1
CREC-2015-03-24-pt1-PgS1739-3,CREC-2015-03-24,parsed_text,0,,1
CREC-2015-03-24-pt1-PgS1739-4,CREC-2015-03-24,parsed_text,0,,1
CREC-2015-03-24-pt1-PgS1740,CREC-2015-03-24,parsed_text,0,,1
CREC-2015-03-24-pt1-PgS1739-5,CREC-2015-03-24,parsed_text,0,,1
CREC-2015-03-24-pt1-PgS1740-2,CREC-2015-03-24,parsed_text,0,,1
CREC-2015-03-24-pt1-PgS1740-3,CREC-2015-03-24,parsed_text,0,,1
CREC-2015-03-24-pt1-PgS1751,CREC-2015-03-24,parsed_text,0,,1
CREC-2015-03-24-pt1-PgS1740-4,CREC-2015-03-24,parsed_text,93,The PRESIDING OFFICER.,9
CREC-2015-03-24-pt1-PgS1774,CREC-2015-03-24,parsed_text,1,The PRESIDING OFFICER.,1
CREC-2015-03-24-pt1-PgS1774-2,CREC-2015-03-24,parsed_text,0,,1
CREC-2015-03-24-pt1-PgS1774-3,CREC-2015-03-24,parsed_text,1,The PRESIDING OFFICER.,1
CREC-2015-03-24-pt1-PgS1751-2,CREC-2015-03-24,parsed_text,171,The PRESIDING OFFICER.,22
CREC-2015-03-24-pt1-PgS1777,CREC-2015-03-24,parsed_text,0,,2
CREC-2015-03-24-pt1-PgS1775,CREC-2015-03-24,parsed_text,2,The PRESIDING OFFICER.,1
CREC-2015-03-24-pt1-PgS1778,CREC-2015-03-24,parsed_text,0,,1
CREC-2015-03-24-pt1-PgS1778-2,CREC-2015-03-24,parsed_text,0,,1
CREC-2015-03-24-pt1-PgS1779,CREC-2015-03-24,parsed_text,0,,1
CREC-2015-03-24-pt1-PgS1779-2,CREC-2015-03-24,parsed_text,0,,1
CREC-2015-03-24-pt1-PgS1779-3,CREC-2015-03-24,parsed_text,0,,1
CREC-2015-03-24-pt1-PgS1779-4,CREC-2015-03-24,parsed_text,0,,1
CREC-2015-03-24-pt1-PgS1780,CREC-2015-03-24,parsed_text,1,The PRESIDING OFFICER.,1
CREC-2015-03-24-pt1-PgS1781,CREC-2015-03-24,parsed_text,0,,1
CREC-2015-03-24-pt1-PgS1780-2,CREC-2015-03-24,parsed_text,0,,1
CREC-2015-03-24-pt1-PgS1781-2,CREC-2015-03-24,parsed_text,0,,1
CREC-2015-03-24-pt1-PgS1783,CREC-2015-03-24,parsed_text,1,Mrs. FEINSTEIN.,2
CREC-2015-03-24-pt1-PgS1784,CREC-2015-03-24,parsed_text,0,,1
CREC-2015-03-24-pt1-PgS1783-2,CREC-2015-03-24,parsed_text,1,Mrs. FEINSTEIN.,2
CREC-2015-03-24-pt1-PgS1784-2,CREC-2015-03-24,parsed_text,0,,1
CREC-2015-03-24-pt1-PgS1785,CREC-2015-03-24,parsed_text,0,,1
CREC-2015-03-24-pt1-PgS1790-2,CREC-2015-03-24,parsed_text,0,,1
CREC-2015-03-24-pt1-PgS1786,CREC-2015-03-24,parsed_text,0,,1
CREC-2015-03-24-pt1-PgS1790,CREC-2015-03-24,parsed_text,0,,1
CREC-2015-03-24-pt1-PgS1790-5,CREC-2015-03-24,parsed_text,0,,1
CREC-2015-03-24-pt1-PgS1790-6,CREC-2015-03-24,parsed_text,0,,1
CREC-2015-03-24-pt1-PgS1790-4,CREC-2015-03-24,parsed_text,0,,1
CREC-2015-03-24-pt1-PgS1790-3,CREC-2015-03-24,parsed_text,0,,1
CREC-2015-03-24-pt1-PgS1790-7,CREC-2015-03-24,parsed_text,0,,1
CREC-2015-03-24-pt1-PgS1791-2,CREC-2015-03-24,parsed_text,0,,1
CREC-2015-03-24-pt1-PgS1791,CREC-2015-03-24,parsed_text,0,,1
CREC-2015-03-24-pt1-PgS1794,CREC-2015-03-24,parsed_text,0,,1
CREC-2015-03-24-pt1-PgS1791-3,CREC-2015-03-24,parsed_text,0,,1
CREC-2015-03-24-pt1-PgS1794-2,CREC-2015-03-24,parsed_text,0,,1
CREC-2015-03-24-pt1-PgS1795,CREC-2015-03-24,parsed_text,0,,1
CREC-2015-03-24-pt1-PgS1794-3,CREC-2015-03-24,parsed_text,0,,1
CREC-2015-03-24-pt1-PgS1795-2,CREC-2015-03-24,parsed_text,0,,2
CREC-2015-03-24-pt1-PgS1795-3,CREC-2015-03-24,parsed_text,0,,1
CREC-2015-03-24-pt1-PgS1795-4,CREC-2015-03-24,parsed_text,0,,1
CREC-2015-03-24-pt1-PgS1795-5,CREC-2015-03-24,parsed_text,0,,1
CREC-2015-03-24-pt1-PgS1795-6,CREC-2015-03-24,parsed_text,0,,1
CREC-2015-03-24-pt1-PgS1796,CREC-2015-03-24,parsed_text,0,,1
CREC-2015-03-24-pt1-PgS1796-2,CREC-2015-03-24,parsed_text,0,,1
CREC-2015-03-24-pt1-PgS1796-5,CREC-2015-03-24,parsed_text,0,,1
CREC-2015-03-24-pt1-PgS1796-3,CREC-2015-03-24,parsed_text,0,,1
CREC-2015-03-24-pt1-PgS1796-4,CREC-2015-03-24,parsed_text,0,,1
CREC-2015-03-24-pt1-PgS1796-7,CREC-2015-03-24,parsed_text,0,,1
CREC-2015-03-24-pt1-PgS1796-6,CREC-2015-03-24,parsed_text,0,,1
CREC-2015-03-24-pt1-PgS1797,CREC-2015-03-24,parsed_text,0,,1
CREC-2015-03-24-pt1-PgS1797-2,CREC-2015-03-24,parsed_text,0,,1
CREC-2015-03-24-pt1-PgS1797-3,CREC-2015-03-24,parsed_text,0,,1
CREC-2015-03-24-pt1-PgS1797-4,CREC-2015-03-24,parsed_text,0,,1
CREC-2015-03-24-pt1-PgS1797-5,CREC-2015-03-24,parsed_text,0,,1
CREC-2015-03-24-pt1-PgS1797-6,CREC-2015-03-24,parsed_text,0,,1
CREC-2015-03-24-pt1-PgS1797-7,CREC-2015-03-24,parsed_text,0,,1
CREC-2015-03-24-pt1-PgS1797-8,CREC-2015-03-24,parsed_text,0,,1
CREC-2015-03-24-pt1-PgS1798,CREC-2015-03-24,parsed_text,0,,1
CREC-2015-03-24-pt1-PgS1798-2,CREC-2015-03-24,parsed_text,0,,1
CREC-2015-03-24-pt1-PgS1798-3,CREC-2015-03-24,parsed_text,0,,1
CREC-2015-03-24-pt1-PgS1798-6,CREC-2015-03-24,parsed_text,0,,1
CREC-2015-03-24-pt1-PgS1798-4,CREC-2015-03-24,parsed_text,0,,1
CREC-2015-03-24-pt1-PgS1798-7,CREC-2015-03-24,parsed_text,0,,1
CREC-2015-03-24-pt1-PgS1798-5,CREC-2015-03-24,parsed_text,0,,1
CREC-2015-03-24-pt1-PgS1799,CREC-2015-03-24,parsed_text,0,,1
CREC-2015-03-24-pt1-PgS1799-2,CREC-2015-03-24,parsed_text,0,,1
CREC-2015-03-24-pt1-PgS1799-3,CREC-2015-03-24,parsed_text,0,,1
CREC-2015-03-24-pt1-PgS1799-4,CREC-2015-03-24,parsed_text,0,,1
CREC-2015-03-24-pt1-PgS1799-5,CREC-2015-03-24,parsed_text,0,,1
CREC-2015-03-24-pt1-PgS1799-6,CREC-2015-03-24,parsed_text,0,,1
CREC-2015-03-24-pt1-PgS1799-7,CREC-2015-03-24,parsed_text,0,,1
CREC-2015-03-24-pt1-PgS1800-2,CREC-2015-03-24,parsed_text,0,,1
CREC-2015-03-24-pt1-PgS1800,CREC-2015-03-24,parsed_text,0,,1
CREC-2015-03-24-pt1-PgS1800-3,CREC-2015-03-24,parsed_text,0,,1
CREC-2015-03-24-pt1-PgS1800-4,CREC-2015-03-24,parsed_text,0,,1
CREC-2015-03-24-pt1-PgS1800-5,CREC-2015-03-24,parsed_text,0,,1
CREC-2015-03-24-pt1-PgS1800-6,CREC-2015-03-24,parsed_text,0,,1
CREC-2015-03-24-pt1-PgS1801,CREC-2015-03-24,parsed_text,0,,1
CREC-2015-03-24-pt1-PgS1800-7,CREC-2015-03-24,parsed_text,0,,1
CREC-2015-03-24-pt1-PgS1801-2,CREC-2015-03-24,parsed_text,0,,1
CREC-2015-03-24-pt1-PgS1801-3,CREC-2015-03-24,parsed_text,0,,1
CREC-2015-03-24-pt1-PgS1801-4,CREC-2015-03-24,parsed_text,0,,1
CREC-2015-03-24-pt1-PgS1801-5,CREC-2015-03-24,parsed_text,0,,1
CREC-2015-03-24-pt1-PgS1801-7,CREC-2015-03-24,parsed_text,0,,1
CREC-2015-03-24-pt1-PgS1801-6,CREC-2015-03-24,parsed_text,0,,1
CREC-2015-03-24-pt1-PgS1802,CREC-2015-03-24,parsed_text,0,,1
CREC-2015-03-24-pt1-PgS1802-2,CREC-2015-03-24,parsed_text,0,,1
CREC-2015-03-24-pt1-PgS1802-3,CREC-2015-03-24,parsed_text,0,,1
CREC-2015-03-24-pt1-PgS1802-4,CREC-2015-03-24,parsed_text,0,,1
CREC-2015-03-24-pt1-PgS1802-5,CREC-2015-03-24,parsed_text,0,,2
CREC-2015-03-24-pt1-PgS1802-6,CREC-2015-03-24,parsed_text,0,,1
CREC-2015-03-24-pt1-PgS1802-7,CREC-2015-03-24,parsed_text,0,,1
CREC-2015-03-24-pt1-PgS1803,CREC-2015-03-24,parsed_text,0,,1
CREC-2015-03-24-pt1-PgS1803-2,CREC-2015-03-24,parsed_text,0,,1
CREC-2015-03-24-pt1-PgS1803-3,CREC-2015-03-24,parsed_text,0,,1
CREC-2015-03-24-pt1-PgS1803-4,CREC-2015-03-24,parsed_text,0,,1
CREC-2015-03-24-pt1-PgS1803-5,CREC-2015-03-24,parsed_text,0,,1
CREC-2015-03-24-pt1-PgS1803-6,CREC-2015-03-24,parsed_text,0,,1
CREC-2015-03-24-pt1-PgS1803-7,CREC-2015-03-24,parsed_text,0,,1
CREC-2015-03-24-pt1-PgS1803-8,CREC-2015-03-24,parsed_text,0,,1
CREC-2015-03-24-pt1-PgS1804-2,CREC-2015-03-24,parsed_text,0,,1
CREC-2015-03-24-pt1-PgS1804,CREC-2015-03-24,parsed_text,0,,1
CREC-2015-03-24-pt1-PgS1804-3,CREC-2015-03-24,parsed_text,0,,1
CREC-2015-03-24-pt1-PgS1804-5,CREC-2015-03-24,parsed_text,0,,1
CREC-2015-03-24-pt1-PgS1804-4,CREC-2015-03-24,parsed_text,0,,1
CREC-2015-03-24-pt1-PgS1804-6,CREC-2015-03-24,parsed_text,0,,1
CREC-2015-03-24-pt1-PgS1804-7,CREC-2015-03-24,parsed_text,0,,1
CREC-2015-03-24-pt1-PgS1805,CREC-2015-03-24,parsed_text,0,,1
CREC-2015-03-24-pt1-PgS1805-2,CREC-2015-03-24,parsed_text,0,,1
CREC-2015-03-24-pt1-PgS1806,CREC-2015-03-24,parsed_text,0,,1
CREC-2015-03-24-pt1-PgS1806-2,CREC-2015-03-24,parsed_text,0,,1
CREC-2015-03-24-pt1-PgS1806-4,CREC-2015-03-24,parsed_text,0,,1
CREC-2015-03-24-pt1-PgS1806-3,CREC-2015-03-24,parsed_text,0,,1
CREC-2015-03-24-pt1-PgS1806-5,CREC-2015-03-24,parsed_text,0,,1
CREC-2015-03-24-pt1-PgS1806-7,CREC-2015-03-24,parsed_text,0,,1
CREC-2015-03-24-pt1-PgS1806-6,CREC-2015-03-24,parsed_text,0,,1
CREC-2015-03-24-pt1-PgS1806-8,CREC-2015-03-24,parsed_text,0,,1
CREC-2015-03-24-pt1-PgS1807-2,CREC-2015-03-24,parsed_text,0,,1
CREC-2015-03-24-pt1-PgS1807,CREC-2015-03-24,parsed_text,0,,1
CREC-2015-03-24-pt1-PgS1807-3,CREC-2015-03-24,parsed_text,0,,1
CREC-2015-03-24-pt1-PgS1807-4,CREC-2015-03-24,parsed_text,0,,1
CREC-2015-03-24-pt1-PgS1807-5,CREC-2015-03-24,parsed_text,0,,1
CREC-2015-03-24-pt1-PgS1807-6,CREC-2015-03-24,parsed_text,0,,1
CREC-2015-03-24-pt1-PgS1807-7,CREC-2015-03-24,parsed_text,0,,1
CREC-2015-03-24-pt1-PgS1808,CREC-2015-03-24,parsed_text,0,,1
CREC-2015-03-24-pt1-PgS1807-8,CREC-2015-03-24,parsed_text,0,,1
CREC-2015-03-24-pt1-PgS1808-3,CREC-2015-03-24,parsed_text,0,,1
CREC-2015-03-24-pt1-PgS1808-2,CREC-2015-03-24,parsed_text,0,,1
CREC-2015-03-24-pt1-PgS1808-4,CREC-2015-03-24,parsed_text,0,,1
CREC-2015-03-24-pt1-PgS1808-5,CREC-2015-03-24,parsed_text,0,,1
CREC-2015-03-24-pt1-PgS1808-6,CREC-2015-03-24,parsed_text,0,,1
CREC-2015-03-24-pt1-PgS1808-7,CREC-2015-03-24,parsed_text,0,,1
CREC-2015-03-24-pt1-PgS1809,CREC-2015-03-24,parsed_text,0,,1
CREC-2015-03-24-pt1-PgS1809-2,CREC-2015-03-24,parsed_text,0,,1
CREC-2015-03-24-pt1-PgS1809-3,CREC-2015-03-24,parsed_text,0,,1
CREC-2015-03-24-pt1-PgS1809-4,CREC-2015-03-24,parsed_text,0,,1
CREC-2015-03-24-pt1-PgS1809-5,CREC-2015-03-24,parsed_text,0,,1
CREC-2015-03-24-pt1-PgS1809-6,CREC-2015-03-24,parsed_text,0,,1
CREC-2015-03-24-pt1-PgS1809-7,CREC-2015-03-24,parsed_text,0,,1
CREC-2015-03-24-pt1-PgS1810,CREC-2015-03-24,parsed_text,0,,1
CREC-2015-03-24-pt1-PgS1810-2,CREC-2015-03-24,parsed_text,0,,1
CREC-2015-03-24-pt1-PgS1810-3,CREC-2015-03-24,parsed_text,0,,1
CREC-2015-03-24-pt1-PgS1810-4,CREC-2015-03-24,parsed_text,0,,1
CREC-2015-03-24-pt1-PgS1810-6,CREC-2015-03-24,parsed_text,0,,1
CREC-2015-03-24-pt1-PgS1810-5,CREC-2015-03-24,parsed_text,0,,1
CREC-2015-03-24-pt1-PgS1810-7,CREC-2015-03-24,parsed_text,0,,1
CREC-2015-03-24-pt1-PgS1811-2,CREC-2015-03-24,parsed_text,0,,1
CREC-2015-03-24-pt1-PgS1811,CREC-2015-03-24,parsed_text,0,,1
CREC-2015-03-24-pt1-PgS1811-3,CREC-2015-03-24,parsed_text,0,,1
CREC-2015-03-24-pt1-PgS1811-5,CREC-2015-03-24,parsed_text,0,,1
CREC-2015-03-24-pt1-PgS1811-4,CREC-2015-03-24,parsed_text,0,,1
CREC-2015-03-24-pt1-PgS1811-6,CREC-2015-03-24,parsed_text,0,,1
CREC-2015-03-24-pt1-PgS1812,CREC-2015-03-24,parsed_text,0,,1
CREC-2015-03-24-pt1-PgS1812-2,CREC-2015-03-24,parsed_text,0,,1
CREC-2015-03-24-pt1-PgS1811-7,CREC-2015-03-24,parsed_text,0,,1
CREC-2015-03-24-pt1-PgS1812-4,CREC-2015-03-24,parsed_text,0,,1
CREC-2015-03-24-pt1-PgS1812-5,CREC-2015-03-24,parsed_text,0,,1
CREC-2015-03-24-pt1-PgS1812-3,CREC-2015-03-24,parsed_text,0,,1
CREC-2015-03-24-pt1-PgS1813,CREC-2015-03-24,parsed_text,0,,1
CREC-2015-03-24-pt1-PgS1813-3,CREC-2015-03-24,parsed_text,0,,1
CREC-2015-03-24-pt1-PgS1813-2,CREC-2015-03-24,parsed_text,0,,1
CREC-2015-03-24-pt1-PgS1813-4,CREC-2015-03-24,parsed_text,0,,1
CREC-2015-03-24-pt1-PgS1813-6,CREC-2015-03-24,parsed_text,0,,1
CREC-2015-03-24-pt1-PgS1813-5,CREC-2015-03-24,parsed_text,0,,1
CREC-2015-03-24-pt1-PgS1814-2,CREC-2015-03-24,parsed_text,0,,1
CREC-2015-03-24-pt1-PgS1814,CREC-2015-03-24,parsed_text,0,,1
CREC-2015-03-24-pt1-PgS1813-7,CREC-2015-03-24,parsed_text,0,,1
CREC-2015-03-24-pt1-PgS1814-5,CREC-2015-03-24,parsed_text,0,,1
CREC-2015-03-24-pt1-PgS1814-3,CREC-2015-03-24,parsed_text,0,,1
CREC-2015-03-24-pt1-PgS1814-4,CREC-2015-03-24,parsed_text,0,,1
CREC-2015-03-24-pt1-PgS1814-7,CREC-2015-03-24,parsed_text,0,,1
CREC-2015-03-24-pt1-PgS1814-8,CREC-2015-03-24,parsed_text,0,,1
CREC-2015-03-24-pt1-PgS1814-6,CREC-2015-03-24,parsed_text,0,,1
CREC-2015-03-24-pt1-PgS1815-3,CREC-2015-03-24,parsed_text,0,,1
CREC-2015-03-24-pt1-PgS1815,CREC-2015-03-24,parsed_text,0,,1
CREC-2015-03-24-pt1-PgS1815-2,CREC-2015-03-24,parsed_text,0,,1
CREC-2015-03-24-pt1-PgS1815-4,CREC-2015-03-24,parsed_text,0,,1
CREC-2015-03-24-pt1-PgS1815-6,CREC-2015-03-24,parsed_text,0,,1
CREC-2015-03-24-pt1-PgS1815-5,CREC-2015-03-24,parsed_text,0,,1
CREC-2015-03-24-pt1-PgS1815-7,CREC-2015-03-24,parsed_text,0,,1
CREC-2015-03-24-pt1-PgS1816,CREC-2015-03-24,parsed_text,0,,1
CREC-2015-03-24-pt1-PgS1816-2,CREC-2015-03-24,parsed_text,0,,1
CREC-2015-03-24-pt1-PgS1816-3,CREC-2015-03-24,parsed_text,0,,1
CREC-2015-03-24-pt1-PgS1816-4,CREC-2015-03-24,parsed_text,0,,1
CREC-2015-03-24-pt1-PgS1816-5,CREC-2015-03-24,parsed_text,0,,1
CREC-2015-03-24-pt1-PgS1816-7,CREC-2015-03-24,parsed_text,0,,1
CREC-2015-03-24-pt1-PgS1816-6,CREC-2015-03-24,parsed_text,0,,1
CREC-2015-03-24-pt1-PgS1817,CREC-2015-03-24,parsed_text,0,,1
CREC-2015-03-24-pt1-PgS1817-2,CREC-2015-03-24,parsed_text,0,,1
CREC-2015-03-24-pt1-PgS1817-3,CREC-2015-03-24,parsed_text,0,,1
CREC-2015-03-24-pt1-PgS1817-4,CREC-2015-03-24,parsed_text,0,,1
CREC-2015-03-24-pt1-PgS1817-5,CREC-2015-03-24,parsed_text,0,,1
CREC-2015-03-24-pt1-PgS1817-6,CREC-2015-03-24,parsed_text,0,,1
CREC-2015-03-24-pt1-PgS1817-8,CREC-2015-03-24,parsed_text,0,,1
CREC-2015-03-24-pt1-PgS1817-7,CREC-2015-03-24,parsed_text,0,,1
CREC-2015-03-24-pt1-PgS1818,CREC-2015-03-24,parsed_text,0,,1
CREC-2015-03-24-pt1-PgS1818-3,CREC-2015-03-24,parsed_text,0,,2
CREC-2015-03-24-pt1-PgS1818-2,CREC-2015-03-24,parsed_text,0,,1
CREC-2015-03-24-pt1-PgS1818-5,CREC-2015-03-24,parsed_text,0,,1
CREC-2015-03-24-pt1-PgS1818-4,CREC-2015-03-24,parsed_text,0,,1
CREC-2015-03-24-pt1-PgS1818-6,CREC-2015-03-24,parsed_text,0,,1
CREC-2015-03-24-pt1-PgS1819-2,CREC-2015-03-24,parsed_text,0,,1
CREC-2015-03-24-pt1-PgS1819,CREC-2015-03-24,parsed_text,0,,1
CREC-2015-03-24-pt1-PgS1819-3,CREC-2015-03-24,parsed_text,0,,1
CREC-2015-03-24-pt1-PgS1819-4,CREC-2015-03-24,parsed_text,0,,1
CREC-2015-03-24-pt1-PgS1819-5,CREC-2015-03-24,parsed_text,0,,2
CREC-2015-03-24-pt1-PgS1820,CREC-2015-03-24,parsed_text,0,,2
CREC-2015-03-24-pt1-PgS1819-6,CREC-2015-03-24,parsed_text,0,,2
CREC-2015-03-24-pt1-PgS1820-2,CREC-2015-03-24,parsed_text,0,,2
CREC-2015-03-24-pt1-PgS1820-3,CREC-2015-03-24,parsed_text,0,,2
CREC-2015-03-24-pt1-PgS1820-4,CREC-2015-03-24,parsed_text,0,,2
CREC-2015-03-24-pt1-PgS1819-7,CREC-2015-03-24,parsed_text,0,,2
CREC-2015-03-24-pt1-PgS1820-5,CREC-2015-03-24,parsed_text,0,,2
CREC-2015-03-24-pt1-PgS1820-6,CREC-2015-03-24,parsed_text,0,,1
CREC-2015-03-24-pt1-PgS1820-7,CREC-2015-03-24,parsed_text,0,,1
CREC-2015-03-24-pt1-PgS1821,CREC-2015-03-24,parsed_text,0,,1
CREC-2015-03-24-pt1-PgS1821-2,CREC-2015-03-24,parsed_text,0,,1
